id,exp_date,exp_desc,amount,exp_month,exp_year,recurring,recurring_period,category_id,recurring_start,user_id,created_on,updated_on
1975,2/10/2021 0:00,Dinner + Dessert,29.2,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1976,5/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1977,5/10/2021 0:00,Cab to Massage,5.8,10,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
1978,5/10/2021 0:00,Massage,50,10,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
1979,5/10/2021 0:00,Lunch + Picnic Dinner,34,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1980,7/10/2021 0:00,MRT/Bus,2,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1981,7/10/2021 0:00,Yunomori Onsen,20,10,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
1982,7/10/2021 0:00,Dinner,8.7,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1983,8/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1984,8/10/2021 0:00,Ice Cream,29.5,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1985,8/10/2021 0:00,Lunch,46.96,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1986,9/10/2021 0:00,Therapy,16.2,10,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
1987,9/10/2021 0:00,Breakfast,3.4,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1988,10/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1989,10/10/2021 0:00,Lunch Picnic + Dinner,23.6,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1990,10/10/2021 0:00,Juice + Chicken,10.37,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1991,14/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1992,15/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1993,15/10/2021 0:00,Cab Home,15.6,10,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
1994,15/10/2021 0:00,Dinner,12.45,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1995,15/10/2021 0:00,Wine + Locker,15.5,10,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
1996,17/10/2021 0:00,MRT/Bus,1.5,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
1997,17/10/2021 0:00,Lunch,7.25,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1998,17/10/2021 0:00,Caf̩,15.1,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
1999,24/10/2021 0:00,MRT/Bus,7.5,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2000,24/10/2021 0:00,Lunch,22.63,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2001,24/10/2021 0:00,High Tea/Dinner,55.92,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2002,24/10/2021 0:00,Croissants + Egg Tart,14.9,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2003,26/10/2021 0:00,MRT/Bus,3,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2004,26/10/2021 0:00,Tui Na,50,10,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2005,28/10/2021 0:00,Breakfast,1.6,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2006,29/10/2021 0:00,Bus Ride,2,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2007,29/10/2021 0:00,Movie,7,10,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2008,30/10/2021 0:00,Tea,17.38,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2009,30/10/2021 0:00,MRT/Bus,4,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2010,30/10/2021 0:00,Lunch,28.08,10,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2011,31/10/2021 0:00,MRT/Bus,3,10,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2012,31/10/2021 0:00,Tui Na,47.5,10,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2013,,Aviva Group Term Life Insurance,9.27,10,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2014,,Aviva Group Term PA Insurance,6,10,2021,TRUE,M,1,1/4/2019,1,26/4/2022 0:00,28/6/2022 0:00
2015,,Aviva CI (May Start),44.33,10,2021,TRUE,M,1,1/5/2020,1,7/4/2022 0:00,28/6/2022 0:00
2016,,NTUC Income,40,10,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2017,,Allowance to Parents,500,10,2021,TRUE,M,3,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2018,,Circles Life Phone Bill,19,10,2021,TRUE,M,2,1/7/2021,1,28/3/2022 0:00,28/6/2022 0:00
2019,,Hospitalization Plan (Sept),26.83,10,2021,TRUE,M,1,1/1/2019,1,26/4/2022 0:00,28/6/2022 0:00
2020,,Safra Membership (Till 31 July 2025),1.26,10,2021,TRUE,M,6,,1,28/3/2022 0:00,28/6/2022 0:00
2021,2/11/2021 0:00,MRT/Bus,3,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2022,2/11/2021 0:00,Haircut,15,11,2021,FALSE,,2,,1,28/3/2022 0:00,28/6/2022 0:00
2023,2/11/2021 0:00,Ice Cream + Nuts,20.8,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2024,6/11/2021 0:00,Lunch,7.9,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2025,6/11/2021 0:00,Dinner,3,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2026,6/11/2021 0:00,MRT/Bus,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2027,7/11/2021 0:00,MRT/Bus,1,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2028,7/11/2021 0:00,Breakfast,6,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2029,9/11/2021 0:00,MRT/Bus,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2030,9/11/2021 0:00,DInner,50,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2031,10/11/2021 0:00,MRT/Bus,3,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2032,10/11/2021 0:00,Dinner,16.6,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2033,11/11/2021 0:00,Breakfast,5.1,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2034,13/11/2021 0:00,Lunch,31.75,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2035,13/11/2021 0:00,Tea Break,10.8,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2036,13/11/2021 0:00,Dinner,9,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2037,16/11/2021 0:00,Gemini Error,6,11,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2038,16/11/2021 0:00,Breakfast,2.8,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2039,20/11/2021 0:00,Bus/MRT,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2040,20/11/2021 0:00,Wine + Snacks,22.8,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2041,20/11/2021 0:00,Physio,120,11,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2042,20/11/2021 0:00,Orange Juice,0.6,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2043,20/11/2021 0:00,Supper,1.71,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2044,21/11/2021 0:00,Bus/MRT,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2045,21/11/2021 0:00,Lunch,5,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2046,21/11/2021 0:00,Flor Pattisierre,24,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2047,21/11/2021 0:00,High Tea + Dinner,56,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2048,26/11/2021 0:00,MRT/Bus,3,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2049,26/11/2021 0:00,Physio,120,11,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2050,26/11/2021 0:00,Bah Kwa,10,11,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2051,27/11/2021 0:00,MRT/Bus,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2052,28/11/2021 0:00,MRT/Bus,4,11,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2053,,Aviva Group Term Life Insurance,9.27,11,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2054,,Aviva Group Term PA Insurance,6,11,2021,TRUE,M,1,1/4/2019,1,28/3/2022 0:00,28/6/2022 0:00
2055,,Aviva CI (May Start),44.33,11,2021,TRUE,M,1,1/5/2020,1,26/4/2022 0:00,28/6/2022 0:00
2056,,NTUC Income,40,11,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2057,,Allowance to Parents,500,11,2021,TRUE,M,3,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2058,,Circles Life Phone Bill,19,11,2021,TRUE,M,2,1/7/2021,1,28/3/2022 0:00,28/6/2022 0:00
2059,,Hospitalization Plan (Sept),26.83,11,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2060,,Safra Membership (Till 31 July 2025),1.26,11,2021,TRUE,M,6,,1,28/3/2022 0:00,28/6/2022 0:00
2061,4/12/2021 0:00,MRT/Bus,2,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2062,4/12/2021 0:00,Keong Saik Bakery Breakfast,8.8,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2063,4/12/2021 0:00,Orange Juice,0.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2064,4/12/2021 0:00,Lunch,4.4,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2065,4/12/2021 0:00,Dinner,17,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2066,6/12/2021 0:00,Breakfast,3.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2067,10/12/2021 0:00,MRT/Bus,9.5,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2068,10/12/2021 0:00,Bah Kwa,20,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2069,10/12/2021 0:00,Physio,120,12,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2070,10/12/2021 0:00,Lunch,6.6,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2071,10/12/2021 0:00,Dinner,25,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2072,11/12/2021 0:00,MRT/Bus,1.5,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2073,11/12/2021 0:00,Bak Kut Teh,12.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2074,12/12/2021 0:00,MRT/Bus,4,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2075,12/12/2021 0:00,Lunch,31,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2076,13/12/2021 0:00,Dinner,19,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2077,13/12/2021 0:00,MRT/Bus,6,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2078,15/12/2021 0:00,MRT/Bus,4,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2079,15/12/2021 0:00,Lunch,4.7,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2080,16/12/2021 0:00,MRT/Bus,4,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2081,17/12/2021 0:00,Orange Juice,1,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2082,17/12/2021 0:00,MRT/Bus,7,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2083,18/12/2021 0:00,Dinner,19.2,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2084,18/12/2021 0:00,MRT/Bus,2,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2085,18/12/2021 0:00,Cab Home,12.6,12,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2086,21/12/2021 0:00,MRT/Bus,0,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2087,21/12/2021 0:00,Kaya Toast,2.4,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2088,21/12/2021 0:00,Grapes,4.75,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2089,21/12/2021 0:00,Lunch + Dessert,9.6,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2090,21/12/2021 0:00,Kayak + Lousy Burger,14.5,12,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2091,21/12/2021 0:00,Movie,11,12,2021,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2092,23/12/2021 0:00,Medical Appontment,41.4,12,2021,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2093,24/12/2021 0:00,Bus/MRT,4,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2094,24/12/2021 0:00,Picnic Dinner,15.7,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2095,24/12/2021 0:00,Tai Cheong Supper,8.8,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2096,25/12/2021 0:00,Bus/MRT,2,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2097,25/12/2021 0:00,Xmas Dinner,55,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2098,25/12/2021 0:00,Macs,17.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2099,27/12/2021 0:00,Breakfast,2.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2100,28/12/2021 0:00,Nuts + Waffles ,6.57,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2101,29/12/2021 0:00,MRT/Bus,2,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2102,29/12/2021 0:00,Dinner,22.8,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2103,31/12/2021 0:00,Cookie,6.5,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2104,31/12/2021 0:00,Dinner,41.2,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2105,31/12/2021 0:00,Durian,50,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2106,31/12/2021 0:00,MRT/Bus,4,12,2021,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2107,31/12/2021 0:00,Lunch + Coffee,14.3,12,2021,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2108,,Aviva Group Term Life Insurance,9.27,12,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2109,,Aviva Group Term PA Insurance,6,12,2021,TRUE,M,1,1/4/2019,1,26/4/2022 0:00,28/6/2022 0:00
2110,,Aviva CI (May Start),44.33,12,2021,TRUE,M,1,1/5/2020,1,26/4/2022 0:00,28/6/2022 0:00
2111,,NTUC Income,40,12,2021,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2112,,Allowance to Parents,500,12,2021,TRUE,M,3,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2113,,Circles Life Phone Bill,19,12,2021,TRUE,M,2,1/7/2021,1,28/3/2022 0:00,28/6/2022 0:00
2114,,Hospitalization Plan (Sept),26.83,12,2021,TRUE,M,1,1/1/2019,1,26/4/2022 0:00,28/6/2022 0:00
2115,,Safra Membership (Till 31 July 2025),1.26,12,2021,TRUE,M,6,,1,28/3/2022 0:00,28/6/2022 0:00
2116,6/1/2022 0:00,MRT/Bus,3,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2117,6/1/2022 0:00,Physio,120,1,2022,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2118,7/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2119,7/1/2022 0:00,Haircut,15,1,2022,FALSE,,2,,1,28/3/2022 0:00,28/6/2022 0:00
2120,8/1/2022 0:00,Breakfast,5.5,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2121,8/1/2022 0:00,Lunch,5.5,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2122,8/1/2022 0:00,Dinner,4.4,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2123,8/1/2022 0:00,MRT/Bus,5.5,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2124,9/1/2022 0:00,Lunch,12.2,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2125,9/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2126,9/1/2022 0:00,Dinner,5,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2127,9/1/2022 0:00,Toto,5,1,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2128,15/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2129,15/1/2022 0:00,Locker,6,1,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2130,15/1/2022 0:00,Breakfast,5,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2131,15/1/2022 0:00,Lunch,11.4,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2132,15/1/2022 0:00,Tai Cheong Bakery,4.4,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2133,15/1/2022 0:00,Wine + Snacks,28.05,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2134,15/1/2022 0:00,Dinner,8.2,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2135,16/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2136,16/1/2022 0:00,Dinner,36.8,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2137,16/1/2022 0:00,Durian,25,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2138,17/1/2022 0:00,MRT/Bus,8,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2139,17/1/2022 0:00,Lunch,2.4,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2140,17/1/2022 0:00,Dinner,14.7,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2141,17/1/2022 0:00,Bahkwa,58,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2142,20/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2143,20/1/2022 0:00,Lunch,19.5,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2144,21/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2145,21/1/2022 0:00,Supper,13.7,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2146,23/1/2022 0:00,Lunch,9.1,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2147,23/1/2022 0:00,MRT/Bus,4,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2148,23/1/2022 0:00,Durian,80,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2149,24/1/2022 0:00,Dinner,40,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2150,24/1/2022 0:00,MRT/Bus,6,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2151,28/1/2022 0:00,Steamboat Dinner,28.16,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2152,28/1/2022 0:00,Snacks,15,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2153,30/1/2022 0:00,MRT/Bus,8,1,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2154,30/1/2022 0:00,Lunch,12.35,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2155,30/1/2022 0:00,Dinner,12.35,1,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2156,,Aviva Group Term Life Insurance,9.27,1,2022,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2157,,Aviva Group Term PA Insurance,6,1,2022,TRUE,M,1,1/4/2019,1,28/3/2022 0:00,28/6/2022 0:00
2158,,NTUC Income,40,1,2022,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2159,,Allowance to Parents,500,1,2022,TRUE,M,3,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2160,,Circles Life Phone Bill,19,1,2022,TRUE,M,2,1/7/2021,1,28/3/2022 0:00,28/6/2022 0:00
2161,,Hospitalization Plan (Sept),26.83,1,2022,TRUE,M,1,1/1/2019,1,28/3/2022 0:00,28/6/2022 0:00
2162,,Safra Membership (Till 31 July 2025),1.26,1,2022,TRUE,M,6,,1,28/3/2022 0:00,28/6/2022 0:00
2163,1/2/2022 0:00,Gambling Losses,10,2,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2164,1/2/2022 0:00,Cab Home,20.67,2,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2165,4/2/2022 0:00,Lunch,20,2,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2166,4/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2167,4/2/2022 0:00,Lunch,26,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2168,5/2/2022 0:00,Lunch,9.5,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2169,5/2/2022 0:00,Chinese Tea + Flo Cakes,25.16,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2170,5/2/2022 0:00,Dinner,20.01,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2171,5/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2172,7/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2173,9/2/2022 0:00,Hair Cut,15,2,2022,FALSE,,2,,1,28/3/2022 0:00,28/6/2022 0:00
2174,9/2/2022 0:00,MRT/Bus,4.5,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2175,9/2/2022 0:00,Physio,120,2,2022,FALSE,,1,,1,28/3/2022 0:00,28/6/2022 0:00
2176,10/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2177,10/2/2022 0:00,Lunch,4.9,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2178,11/2/2022 0:00,Dinner,15,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2179,11/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2180,11/2/2022 0:00,Tea,48.28,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2181,13/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2182,13/2/2022 0:00,Dinner,24.6,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2183,16/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2184,16/2/2022 0:00,Dinner,34.58,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2185,16/2/2022 0:00,After Dinner Snack,4.4,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2186,18/2/2022 0:00,Dinner,23.6,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2187,19/2/2022 0:00,Cafee,25.95,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2188,19/2/2022 0:00,Dinner,18.25,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2189,19/2/2022 0:00,Dog Cafee,20,2,2022,FALSE,,6,,1,28/3/2022 0:00,28/6/2022 0:00
2190,19/2/2022 0:00,MRT/Bus,9.5,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2191,19/2/2022 0:00,Lunch,4.9,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2192,21/2/2022 0:00,MRT/Bus,4,2,2022,FALSE,,4,,1,28/3/2022 0:00,28/6/2022 0:00
2193,21/2/2022 0:00,Durian,25,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2194,21/2/2022 0:00,Orange Juice,0.75,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2195,22/2/2022 0:00,Durian,25,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2196,22/2/2022 0:00,Orange Juice,0.75,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2197,25/2/2022 0:00,Picnic Food,8.95,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
2198,25/2/2022 0:00,Dinner,17.25,2,2022,FALSE,,7,,1,28/3/2022 0:00,28/6/2022 0:00
